time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-29T09:01:15.100Z,19.127,-64.7125,38,3,Md,10,262.8,0.69709266,0.18,pr,pr15180003,2015-06-29T17:05:08.647Z,"79km N of Road Town, British Virgin Islands",earthquake
2015-06-29T08:47:48.300Z,19.135,-64.6785,41,3.2,Md,13,266.4,0.69170277,0.14,pr,pr15180002,2015-06-29T16:50:25.680Z,"79km N of Road Town, British Virgin Islands",earthquake
2015-06-29T08:45:53.330Z,19.4023333,-155.4941667,9.16,1.66,md,54,32,0.04607,0.11,hv,hv60968876,2015-06-30T00:12:33.320Z,"21km N of Pahala, Hawaii",earthquake
2015-06-29T08:28:33.680Z,33.666,-116.7295,14.92,0.75,ml,26,77,0.04683,0.15,ci,ci37193407,2015-06-29T14:14:13.940Z,"8km S of Idyllwild, California",earthquake
2015-06-29T08:28:06.000Z,60.1675,-140.9197,16.6,1.6,ml,,,,0.53,ak,ak11637717,2015-06-29T08:42:38.609Z,"84km E of Cape Yakataga, Alaska",earthquake
2015-06-29T08:11:02.000Z,60.1899,-152.7231,105.5,1.7,ml,,,,0.53,ak,ak11637716,2015-06-29T08:30:34.123Z,"32km S of Redoubt Volcano, Alaska",earthquake
2015-06-29T08:08:40.950Z,33.0531667,-116.3725,12.615,1.39,ml,39,61,0.1661,0.2,ci,ci37193399,2015-06-29T14:14:15.005Z,"22km E of Julian, California",earthquake
2015-06-29T08:08:18.960Z,33.0503333,-116.3688333,14.165,1.28,ml,36,61,0.1642,0.22,ci,ci37193391,2015-06-29T14:15:24.410Z,"22km E of Julian, California",earthquake
2015-06-29T08:04:10.610Z,37.5461667,-118.8783333,7.93,0.75,md,26,96,0.05871,0.03,nc,nc72473961,2015-06-29T18:55:50.480Z,"14km SE of Mammoth Lakes, California",earthquake
2015-06-29T08:03:33.000Z,61.0244,-151.1809,44.8,1.4,ml,,,,0.35,ak,ak11637715,2015-06-29T08:18:24.614Z,"37km N of Nikiski, Alaska",earthquake
2015-06-29T07:59:33.104Z,36.7241,-117.235,9.4234,0.54,ml,8,121.65,0.086,0.144,nn,nn00500241,2015-06-29T18:23:20.933Z,"47km WSW of Beatty, Nevada",earthquake
2015-06-29T07:55:46.540Z,36.651001,-120.8436661,3.18,1.97,md,16,132,0.04255,0.09,nc,nc72473956,2015-06-29T07:57:20.570Z,"38km SSW of South Dos Palos, California",earthquake
2015-06-29T07:54:00.640Z,36.8823318,-121.4035034,9.15,0.74,md,9,94,0.01022,0.03,nc,nc72473951,2015-06-29T07:55:35.540Z,"3km N of Hollister, California",earthquake
2015-06-29T07:44:32.385Z,36.7298,-117.2358,6.6299,0.61,ml,12,123.36,0.091,0.1378,nn,nn00500239,2015-06-29T18:13:26.530Z,"46km WSW of Beatty, Nevada",earthquake
2015-06-29T07:40:32.540Z,33.0565,-116.3666667,13.075,0.84,ml,20,62,0.1655,0.18,ci,ci37193383,2015-06-29T14:14:50.253Z,"22km E of Julian, California",earthquake
2015-06-29T07:36:40.770Z,32.9236667,-115.5478333,5.138,0.9,ml,14,80,0.02464,0.2,ci,ci37193375,2015-06-30T01:47:32.188Z,"6km SSW of Brawley, California",earthquake
2015-06-29T07:34:57.479Z,36.7294,-117.2386,9.0318,0.97,ml,13,187.52,0.211,0.1362,nn,nn00500238,2015-06-29T16:07:17.925Z,"47km WSW of Beatty, Nevada",earthquake
2015-06-29T07:30:56.500Z,36.7325,-117.25,1.241,2.63,ml,22,80,0.2204,0.16,ci,ci37193367,2015-06-30T01:55:03.150Z,"17km NNW of Stovepipe Wells, California",earthquake
2015-06-29T07:30:18.810Z,38.7943344,-122.7628326,3.17,0.38,md,9,99,0.01964,0.02,nc,nc72473941,2015-06-29T07:31:55.420Z,"1km NNW of The Geysers, California",earthquake
2015-06-29T07:17:44.780Z,38.7798347,-122.758667,2.3,0.55,md,9,73,0.01065,0.02,nc,nc72473931,2015-06-29T07:19:20.310Z,"0km NW of The Geysers, California",earthquake
2015-06-29T07:15:05.000Z,54.5312,-157.2268,16.9,2.8,ml,,,,0.71,ak,ak11637713,2015-06-29T17:06:25.673Z,"153km E of Chernabura Island, Alaska",earthquake
2015-06-29T07:02:54.780Z,39.829,-111.892,4.37,0.82,ml,8,92,,0.09,uu,uu60115732,2015-06-29T15:45:56.390Z,"3km WNW of Mona, Utah",earthquake
2015-06-29T06:43:22.866Z,37.1578,-117.3776,12.9685,0.85,ml,10,149.97,0.162,0.1466,nn,nn00500236,2015-06-29T15:54:40.854Z,"61km WNW of Beatty, Nevada",earthquake
2015-06-29T06:42:50.470Z,33.5986667,-116.817,9.458,0.17,ml,12,99,0.04046,0.07,ci,ci37193359,2015-06-29T14:15:08.146Z,"14km WNW of Anza, California",earthquake
2015-06-29T06:30:38.560Z,4.6579,127.4573,123.33,4.5,mb,,161,3.038,0.69,us,us10002mae,2015-06-29T14:33:05.938Z,"235km ESE of Sarangani, Philippines",earthquake
2015-06-29T06:19:59.153Z,36.7433,-117.2447,6.9255,0.8,ml,11,168.26,0.216,0.1809,nn,nn00500235,2015-06-29T15:45:07.210Z,"47km WSW of Beatty, Nevada",earthquake
2015-06-29T06:16:54.710Z,33.0521667,-116.3675,11.765,0.85,ml,26,82,0.1662,0.24,ci,ci37193351,2015-06-29T14:15:12.046Z,"22km E of Julian, California",earthquake
2015-06-29T06:15:20.220Z,33.5971667,-116.8161667,9.728,0.31,ml,20,74,0.04206,0.08,ci,ci37193343,2015-06-30T01:58:02.488Z,"14km WNW of Anza, California",earthquake
2015-06-29T06:14:46.620Z,33.0541667,-116.3656667,13.985,1.12,ml,37,48,0.1669,0.18,ci,ci37193335,2015-06-30T02:06:14.720Z,"22km E of Julian, California",earthquake
2015-06-29T06:14:25.820Z,33.593,-116.8165,10.038,1.25,ml,55,24,0.04374,0.19,ci,ci37193327,2015-06-29T14:16:38.960Z,"14km WNW of Anza, California",earthquake
2015-06-29T06:13:28.300Z,18.3183,-67.6989,9,2.8,Md,8,165.6,0.2173923,0.43,pr,pr15180001,2015-06-29T14:15:55.699Z,"47km W of Rincon, Puerto Rico",earthquake
2015-06-29T06:10:00.130Z,36.6246667,-77.2596667,1.02,2.25,md,11,97,0.4192,0.18,se,se60081492,2015-06-29T13:46:05.833Z,"19km WSW of Courtland, Virginia",earthquake
2015-06-29T06:09:15.050Z,35.0356667,-117.8515,-0.005,2.09,ml,10,310,0.1935,0.24,ci,ci37193311,2015-06-29T06:13:56.787Z,"16km SE of California City, California",earthquake
2015-06-29T06:08:42.330Z,36.732666,-117.2483368,0.33,3.31,ml,37,53,0.219,0.19,ci,ci37193303,2015-06-29T06:46:56.370Z,"17km NNW of Stovepipe Wells, California",earthquake
2015-06-29T05:48:46.730Z,38.8233337,-122.8426666,2.76,1.06,md,16,118,0.005969,0.03,nc,nc72473841,2015-06-29T05:50:19.680Z,"9km NW of The Geysers, California",earthquake
2015-06-29T05:10:31.280Z,45.2316667,-122.3768333,16.729,1.47,ml,9,85,0.07523,0.07,uw,uw61035562,2015-06-29T05:41:23.610Z,"7km SSW of Estacada, Oregon",earthquake
2015-06-29T05:03:28.000Z,60.0838,-152.9379,88.8,2.1,ml,,,,0.76,ak,ak11637596,2015-06-29T05:27:22.429Z,"46km SSW of Redoubt Volcano, Alaska",earthquake
2015-06-29T05:00:55.000Z,62.2344,-148.4017,45.4,1,ml,,,,0.28,ak,ak11637597,2015-06-29T16:46:59.205Z,"54km NNE of Sutton-Alpine, Alaska",earthquake
2015-06-29T04:52:26.590Z,36.3163333,-89.5438333,10.22,1.39,md,11,112,0.01988,0.06,nm,nm60081487,2015-06-29T12:52:11.540Z,"7km NW of Ridgely, Tennessee",earthquake
2015-06-29T04:46:39.850Z,-24.3063,-67.1255,166.31,4.1,mb,,39,2.351,1.23,us,us10002ma3,2015-06-29T12:49:17.506Z,"82km W of San Antonio de los Cobres, Argentina",earthquake
2015-06-29T04:40:23.710Z,38.4373322,-122.4700012,8.56,1.52,md,11,156,0.09238,0.07,nc,nc72473821,2015-06-29T04:41:59.250Z,"7km S of Saint Helena, California",earthquake
2015-06-29T04:39:16.770Z,38.8030014,-122.8889999,6.06,1.39,md,15,94,0.01477,0.03,nc,nc72473811,2015-06-29T04:40:49.270Z,"11km E of Cloverdale, California",earthquake
2015-06-29T04:32:59.940Z,40.2408333,-121.339,4.26,1.05,md,7,259,0.1684,0.02,nc,nc72473806,2015-06-29T20:43:38.540Z,"11km SW of Chester, California",earthquake
2015-06-29T04:15:14.880Z,19.9455,-70.3697,10,4.2,mb,,77,0.616,1.28,us,us10002ma0,2015-06-29T12:17:54.916Z,"22km N of Cabarete, Dominican Republic",earthquake
2015-06-29T04:12:38.360Z,36.8997,-97.8208,4.17,3.2,mb_lg,,23,0.151,0.63,us,us10002m9z,2015-06-29T08:22:54.642Z,"12km NW of Medford, Oklahoma",earthquake
2015-06-29T04:06:10.510Z,46.3745,-122.2296667,9.23,0.21,md,10,145,0.02539,0.18,uw,uw61035547,2015-06-29T16:18:31.887Z,"20km S of Morton, Washington",earthquake
2015-06-29T03:54:41.760Z,33.8438333,-117.0833333,14.152,0.75,ml,19,79,0.07074,0.17,ci,ci37193287,2015-06-29T14:16:02.001Z,"8km NE of Nuevo, California",earthquake
2015-06-29T03:50:44.380Z,19.3165,-155.2138333,8.22,2.01,md,52,87,0.03654,0.07,hv,hv60968786,2015-06-29T21:27:57.188Z,"12km S of Volcano, Hawaii",earthquake
2015-06-29T03:43:04.310Z,38.841835,-122.8398361,2.54,1.04,md,10,104,0.01816,0.01,nc,nc72473776,2015-06-29T03:44:38.820Z,"10km WNW of Cobb, California",earthquake
2015-06-29T03:20:25.170Z,33.4685,-116.5765,15.918,0.44,ml,15,143,0.03383,0.31,ci,ci37193271,2015-06-29T03:24:37.531Z,"13km SE of Anza, California",earthquake
2015-06-29T03:16:08.250Z,39.8111667,-123.4913333,9.78,2.71,md,34,77,0.008205,0.09,nc,nc72473766,2015-06-30T00:04:04.294Z,"13km N of Laytonville, California",earthquake
2015-06-29T03:14:42.380Z,38.7893333,-122.7376633,1.89,1.01,md,15,97,0.01682,0.04,nc,nc72473761,2015-06-29T03:16:19.650Z,"2km NE of The Geysers, California",earthquake
2015-06-29T02:55:33.400Z,34.2986667,-117.017,4.35,0.95,ml,20,99,0.04271,0.19,ci,ci37193255,2015-06-29T02:59:34.891Z,"12km WNW of Big Bear Lake, California",earthquake
2015-06-29T02:48:19.900Z,36.1703333,-89.4011667,7.23,1.45,md,10,88,0.05703,0.03,nm,nm60081477,2015-06-29T12:58:25.110Z,"12km SE of Ridgely, Tennessee",earthquake
2015-06-29T02:46:08.450Z,36.9404,-97.6642,1.85,2.9,mb_lg,,43,0.131,0.66,us,us10002m9i,2015-06-29T03:17:42.572Z,"11km SSW of Caldwell, Kansas",earthquake
2015-06-29T02:41:53.170Z,33.5948333,-116.8181667,9.418,1.39,ml,61,24,0.04292,0.19,ci,ci37193247,2015-06-29T02:52:21.090Z,"14km WNW of Anza, California",earthquake
2015-06-29T02:37:26.690Z,38.8153343,-122.7671661,0.99,1.15,md,11,117,0.01076,0.02,nc,nc72473751,2015-06-29T02:38:59.360Z,"3km W of Cobb, California",earthquake
2015-06-29T02:37:24.000Z,62.0627,-149.0047,23,1,ml,,,,0.04,ak,ak11637582,2015-06-29T02:55:46.544Z,"30km NNW of Sutton-Alpine, Alaska",earthquake
2015-06-29T02:35:12.491Z,36.7026,-116.3067,12.4817,1.37,ml,24,73.66,0.08,0.1607,nn,nn00500230,2015-06-29T02:54:02.368Z,"46km ESE of Beatty, Nevada",earthquake
2015-06-29T02:29:26.000Z,63.5749,-148.4886,11,2.7,ml,,,,0.67,ak,ak11637575,2015-06-29T10:31:52.673Z,"30km NE of Cantwell, Alaska",earthquake
2015-06-29T02:15:25.000Z,62.9208,-151.2293,111.8,1.6,ml,,,,0.16,ak,ak11637573,2015-06-29T02:31:14.215Z,"87km NW of Talkeetna, Alaska",earthquake
2015-06-29T02:15:23.700Z,19.7031,-67.3295,60,3.1,Md,8,291.6,1.24506498,0.25,pr,pr15180000,2015-06-29T10:17:51.830Z,"136km NNW of Isabela, Puerto Rico",earthquake
2015-06-29T01:51:50.480Z,-19.5796,-177.583,546.1,4.5,mb,,93,4.521,1.05,us,us10002m9g,2015-06-29T09:54:21.399Z,"166km NE of Ndoi Island, Fiji",earthquake
2015-06-29T01:35:25.830Z,46.2013333,-122.1795,2.95,1.18,md,8,148,0.007791,0.1,uw,uw61035522,2015-06-29T16:16:58.102Z,"38km NNE of Amboy, Washington",earthquake
2015-06-29T01:32:18.000Z,62.3269,-151.1417,74.5,1.7,ml,,,,0.69,ak,ak11637569,2015-06-29T01:51:15.790Z,"53km W of Talkeetna, Alaska",earthquake
2015-06-29T01:26:57.220Z,44.7136667,-111.1863333,6.02,0.44,md,5,159,0.038,0.04,uu,uu60115722,2015-06-29T16:32:20.330Z,"8km NW of West Yellowstone, Montana",earthquake
2015-06-29T01:13:37.020Z,36.0236664,-120.6039963,2.68,1.52,md,20,184,0.04309,0.17,nc,nc72473716,2015-06-29T01:15:13.820Z,"25km WSW of Coalinga, California",earthquake
2015-06-29T01:05:14.320Z,33.9451667,-116.6298333,13.867,0.96,ml,34,73,0.04411,0.2,ci,ci37193231,2015-06-29T01:09:18.912Z,"9km WNW of Garnet, California",earthquake
2015-06-29T01:00:53.120Z,33.9425,-116.6343333,1.585,2.51,ml,79,28,0.04733,0.26,ci,ci37193223,2015-06-30T00:04:46.604Z,"9km WNW of Garnet, California",earthquake
2015-06-29T01:00:05.134Z,41.854,-119.7171,0,1.18,ml,5,222.8,0.118,0.1639,nn,nn00500222,2015-06-29T01:19:27.888Z,"63km SE of Lakeview, Oregon",earthquake
2015-06-29T00:58:52.250Z,33.9455,-116.625,14.761,1,ml,39,46,0.09472,0.23,ci,ci37193215,2015-06-29T01:02:54.811Z,"9km WNW of Garnet, California",earthquake
2015-06-29T00:47:36.733Z,41.9799,-120.1667,7.2735,0.75,ml,3,138.36,0.128,0.0165,nn,nn00500221,2015-06-29T01:19:19.873Z,"27km SSE of Lakeview, Oregon",earthquake
2015-06-29T00:31:00.900Z,33.9796667,-116.5725,14.866,0.78,ml,21,105,0.08587,0.2,ci,ci37193207,2015-06-29T00:35:03.838Z,"7km WNW of Desert Hot Springs, California",earthquake
2015-06-29T00:16:05.800Z,44.6473,-112.1163,2.6,1.6,mc,6,179.9999856,0.2066125,0.03,mb,mb31415,2015-06-29T00:14:12.748Z,"37km E of Lima, Montana",earthquake
2015-06-28T23:57:15.530Z,28.0316,86.056,10,4.7,mb,,94,0.728,1.26,us,us10002m90,2015-06-29T23:19:53.207Z,"8km NE of Zham, China",earthquake
2015-06-28T23:38:56.450Z,40.1686668,-121.0603333,2.53,1.72,md,8,165,0.3301,0.05,nc,nc72473701,2015-06-29T00:02:44.472Z,"7km WNW of Greenville, California",earthquake
2015-06-28T23:31:27.970Z,37.1926667,-118.3315,10.74,2.14,md,13,136,0.1602,0.05,nc,nc72473696,2015-06-29T18:34:05.518Z,"4km NW of Big Pine, California",earthquake
2015-06-28T23:30:59.250Z,35.0418333,-117.6811667,0.476,1.72,ml,22,140,0.1079,0.22,ci,ci37193191,2015-06-28T23:35:22.677Z,"6km NNW of Boron, California",quarry blast
2015-06-28T23:26:19.972Z,37.0971,-117.4295,14.5594,0.53,ml,6,154.88,0.113,0.169,nn,nn00500229,2015-06-29T01:38:30.981Z,"63km WNW of Beatty, Nevada",earthquake
2015-06-28T23:19:38.000Z,60.1709,-141.6933,3.6,1.2,ml,,,,0.51,ak,ak11637433,2015-06-28T23:33:22.905Z,"42km ENE of Cape Yakataga, Alaska",earthquake
2015-06-28T23:09:59.000Z,64.9528,-147.4452,8.9,1.6,ml,,,,0.52,ak,ak11637414,2015-06-28T23:33:22.311Z,"17km NNE of Badger, Alaska",earthquake
2015-06-28T23:04:34.266Z,37.1494,-117.2635,12.4597,0.53,ml,6,165.1,0.25,0.118,nn,nn00500227,2015-06-29T01:32:12.191Z,"52km WNW of Beatty, Nevada",earthquake
2015-06-28T22:54:28.490Z,32.9998333,-116.3378333,5.685,1.66,ml,51,57,0.1104,0.26,ci,ci37193175,2015-06-28T23:05:33.780Z,"25km SW of Ocotillo Wells, California",earthquake
2015-06-28T22:38:25.400Z,36.3203,-96.8228,3.41,3.1,ml,,93,,0.51,us,us10002mei,2015-06-29T22:01:08.728Z,"2km SW of Pawnee, Oklahoma",earthquake
2015-06-28T22:31:19.060Z,33.6661667,-116.6835,17.51,0.51,ml,16,120,0.05166,0.17,ci,ci37193167,2015-06-29T14:17:35.605Z,"9km SSE of Idyllwild, California",earthquake
2015-06-28T22:29:20.890Z,37.6518333,-118.8953333,5.1,0.34,md,10,177,0.007522,0.02,nc,nc72473646,2015-06-29T21:31:17.020Z,"6km E of Mammoth Lakes, California",earthquake
2015-06-28T22:26:49.857Z,36.6986,-116.3199,8.9035,0.18,ml,14,77.71,0.091,0.1224,nn,nn00500209,2015-06-28T23:06:38.382Z,"45km ESE of Beatty, Nevada",earthquake
2015-06-28T22:20:18.000Z,65.4421,-145.3322,0.1,1.5,ml,,,,1,ak,ak11637298,2015-06-28T22:59:57.950Z,"29km W of Circle Hot Springs Station, Alaska",earthquake
2015-06-28T22:09:18.420Z,38.7971649,-122.7819977,3.85,0.98,md,20,63,0.006103,0.03,nc,nc72473641,2015-06-28T22:10:54.520Z,"3km NW of The Geysers, California",earthquake
2015-06-28T22:04:07.080Z,33.3928333,-116.3783333,3.174,0.7,ml,18,74,0.1285,0.19,ci,ci37193143,2015-06-28T22:08:05.997Z,"15km N of Borrego Springs, California",earthquake
2015-06-28T21:56:50.980Z,33.5116667,-116.4518333,12.823,0.41,ml,13,192,0.02477,0.17,ci,ci37193135,2015-06-28T22:00:42.570Z,"21km ESE of Anza, California",earthquake
2015-06-28T21:54:02.460Z,37.4653333,-119.8635,27.91,1.85,md,7,118,0.1056,0.14,nc,nc72473636,2015-06-29T21:18:44.750Z,"9km ESE of Mariposa, California",earthquake
2015-06-28T21:53:04.000Z,61.1452,-149.6927,37.4,1.2,ml,,,,0.64,ak,ak11637280,2015-06-28T22:11:15.244Z,"13km SE of Anchorage, Alaska",earthquake
2015-06-28T21:50:51.000Z,62.8356,-150.5969,82,1.2,ml,,,,0.34,ak,ak11637279,2015-06-29T01:25:34.198Z,"62km NNW of Talkeetna, Alaska",earthquake
2015-06-28T21:35:24.702Z,39.5314,-119.918,4.5167,-0.04,ml,5,206.24,0.083,0.082,nn,nn00500226,2015-06-29T01:29:00.357Z,"2km NNE of Mogul, Nevada",earthquake
2015-06-28T21:32:57.000Z,46.1951667,-122.1801667,3.78,1.2,md,9,150,0.00883,0.15,uw,uw61035452,2015-06-29T16:12:37.700Z,"37km NNE of Amboy, Washington",earthquake
2015-06-28T21:29:57.000Z,65.1385,-148.6558,19.6,0.7,ml,,,,0.08,ak,ak11637249,2015-06-28T21:45:59.454Z,"44km NW of Ester, Alaska",earthquake
2015-06-28T21:28:29.000Z,63.479,-149.3954,97.9,1.1,ml,,,,0.17,ak,ak11637248,2015-06-28T21:45:58.513Z,"24km WNW of Cantwell, Alaska",earthquake
2015-06-28T21:13:46.460Z,38.8404999,-122.8288345,2.47,0.85,md,13,98,0.005535,0.02,nc,nc72473626,2015-06-28T21:15:23.130Z,"9km WNW of Cobb, California",earthquake
2015-06-28T21:11:41.390Z,35.2701667,-118.5713333,5.472,1.23,ml,16,89,0.1037,0.23,ci,ci37193119,2015-06-28T21:15:42.796Z,"19km NW of Tehachapi, California",earthquake
2015-06-28T21:07:23.000Z,52.0645,-176.7466,107.4,2.2,ml,,,,0.36,ak,ak11637164,2015-06-29T01:25:35.373Z,"21km NNW of Adak, Alaska",earthquake
2015-06-28T20:59:37.770Z,37.1454,-117.246,14.0489,-0.13,ml,6,241.66,0.165,0.1026,nn,nn00500224,2015-06-29T01:25:50.308Z,"50km WNW of Beatty, Nevada",earthquake
2015-06-28T20:42:09.720Z,19.4201667,-155.6218333,3.22,1.33,md,25,106,0.01816,0.16,hv,hv60968676,2015-06-29T22:04:03.740Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-06-28T20:30:41.000Z,63.1462,-149.484,67,1.7,ml,,,,1.18,ak,ak11637118,2015-06-28T20:49:54.478Z,"38km SW of Cantwell, Alaska",earthquake
2015-06-28T20:22:46.978Z,37.2506,-117.5434,8.7262,0.45,ml,8,201.24,0.084,0.1702,nn,nn00500213,2015-06-28T23:43:54.111Z,"57km SSW of Goldfield, Nevada",earthquake
2015-06-28T20:12:17.350Z,37.6201667,-118.9738333,5.1,0.16,md,10,147,0.01159,0.03,nc,nc72473611,2015-06-29T21:10:13.100Z,"3km S of Mammoth Lakes, California",earthquake
2015-06-28T19:48:27.240Z,35.9755,-120.5338333,11.3,2.11,md,94,27,0.01443,0.06,nc,nc72473596,2015-06-30T01:32:04.937Z,"24km SW of Coalinga, California",earthquake
2015-06-28T19:43:33.000Z,63.7342,-147.7579,1.3,0.8,ml,,,,0.57,ak,ak11637024,2015-06-29T01:25:34.799Z,"61km ESE of Healy, Alaska",earthquake
2015-06-28T19:34:58.000Z,64.3363,-149.8458,15.1,1,ml,,,,0.33,ak,ak11636998,2015-06-28T19:53:46.467Z,"44km SW of North Nenana, Alaska",earthquake
2015-06-28T19:28:40.080Z,34.02,-117.5711667,8.843,1.21,ml,33,55,0.01729,0.21,ci,ci37193079,2015-06-28T19:33:04.731Z,"6km WNW of Mira Loma, California",earthquake
2015-06-28T19:19:49.100Z,48.7593333,-121.8523333,0.01,1.55,ml,7,99,0.04044,0.54,uw,uw61035442,2015-06-29T16:09:26.790Z,"29km SE of Peaceful Valley, Washington",other event
2015-06-28T19:17:29.000Z,61.78,-148.5124,6.8,1.2,ml,,,,0.59,ak,ak11636931,2015-06-28T19:30:31.665Z,"17km E of Sutton-Alpine, Alaska",earthquake
2015-06-28T19:16:06.990Z,38.8096657,-122.8119965,1.5,1.53,md,24,75,0.01315,0.03,nc,nc72473586,2015-06-28T19:17:44.160Z,"6km NW of The Geysers, California",earthquake
2015-06-28T18:59:55.000Z,60.1711,-148.4725,15.3,2.4,ml,,,,0.71,ak,ak11636918,2015-06-28T19:19:00.185Z,"51km E of Bear Creek, Alaska",earthquake
2015-06-28T18:40:38.550Z,38.8061676,-122.8151703,1.35,1.28,md,12,110,0.01127,0.02,nc,nc72473581,2015-06-28T18:42:12.900Z,"6km WNW of The Geysers, California",earthquake
2015-06-28T18:28:25.000Z,63.4726,-154.0009,0.2,1.5,ml,,,,0.33,ak,ak11636884,2015-06-28T18:40:50.832Z,"98km NE of McGrath, Alaska",earthquake
2015-06-28T18:20:42.256Z,41.8486,-119.6887,2.3413,1.47,ml,5,246.69,0.133,0.1326,nn,nn00500212,2015-06-28T23:16:04.496Z,"66km SE of Lakeview, Oregon",earthquake
2015-06-28T18:06:21.520Z,36.077,-117.8698333,5.653,0.1,ml,13,94,0.04243,0.11,ci,ci37193055,2015-06-29T22:20:53.543Z,"8km ENE of Coso Junction, California",earthquake
2015-06-28T17:35:48.000Z,61.2869,-141.3671,17.7,1.1,ml,,,,1.02,ak,ak11636805,2015-06-28T17:56:24.452Z,"147km NNE of Cape Yakataga, Alaska",earthquake
2015-06-28T17:35:21.560Z,33.1718333,-115.6048333,2.923,1.2,ml,10,99,0.01067,0.14,ci,ci37193023,2015-06-28T17:39:07.037Z,"10km WNW of Calipatria, California",earthquake
2015-06-28T17:33:37.000Z,63.336,-150.4821,132.8,1.3,ml,,,,0.52,ak,ak11636781,2015-06-29T01:14:01.147Z,"76km W of Cantwell, Alaska",earthquake
2015-06-28T17:32:57.161Z,37.1949,-114.6588,0,0.6,ml,3,163.31,0.377,0.1563,nn,nn00500208,2015-06-28T22:44:44.389Z,"48km SSW of Caliente, Nevada",earthquake
2015-06-28T17:22:25.796Z,37.1336,-117.246,13.9015,0.04,ml,8,160.98,0.155,0.1039,nn,nn00500207,2015-06-28T22:26:06.047Z,"50km WNW of Beatty, Nevada",earthquake
2015-06-28T17:04:32.000Z,61.2828,-141.4249,10,1.2,ml,,,,0.68,ak,ak11636723,2015-06-28T17:30:49.275Z,"146km NNE of Cape Yakataga, Alaska",earthquake
2015-06-28T16:52:43.050Z,34.1188316,-118.3203354,9.36,1.13,ml,12,102,0.01669,0.1,ci,ci37193015,2015-06-28T17:41:48.063Z,"2km NNE of Hollywood, California",earthquake
2015-06-28T16:42:28.000Z,62.8883,-150.6565,108,1.7,ml,,,,0.59,ak,ak11636708,2015-06-28T16:56:33.184Z,"68km NNW of Talkeetna, Alaska",earthquake
2015-06-28T16:33:38.270Z,36.108,-117.8853333,9.36,0.72,ml,16,93,0.02654,0.08,ci,ci37193007,2015-06-29T14:19:23.944Z,"9km NE of Coso Junction, California",earthquake
2015-06-28T16:33:06.900Z,36.1081667,-117.8821667,9.743,0.69,ml,18,91,0.0241,0.16,ci,ci37192999,2015-06-28T16:37:07.111Z,"9km NE of Coso Junction, California",earthquake
2015-06-28T16:26:01.910Z,37.5606667,-113.3161667,3.63,0.9,ml,7,102,0.038,0.14,uu,uu60115697,2015-06-29T16:57:02.290Z,"25km WSW of Cedar City, Utah",earthquake
2015-06-28T16:18:53.310Z,33.6951667,-116.7255,13.16,0.77,ml,25,69,0.01855,0.16,ci,ci37192991,2015-06-28T16:22:54.870Z,"5km S of Idyllwild, California",earthquake
2015-06-28T16:11:23.000Z,63.5368,-147.3601,0,1.8,ml,,,,0.67,ak,ak11636626,2015-06-28T16:33:55.354Z,"80km ENE of Cantwell, Alaska",earthquake
2015-06-28T16:08:06.730Z,36.4703331,-121.0455017,5.83,1.82,md,15,144,0.04667,0.02,nc,nc72473501,2015-06-28T16:09:42.790Z,"24km NE of Greenfield, California",earthquake
2015-06-28T16:06:46.600Z,33.5041667,-116.5405,9.885,0.13,ml,14,217,0.05241,0.13,ci,ci37192983,2015-06-29T21:32:18.160Z,"14km ESE of Anza, California",earthquake
2015-06-28T15:54:42.410Z,16.7122,-94.5585,91.65,5.4,mwb,,65,2.362,0.74,us,us10002m7u,2015-06-29T18:28:12.419Z,"17km NNE of Niltepec, Mexico",earthquake
2015-06-28T15:21:51.110Z,39.2593,72.3655,10,4.4,mb,,78,0.489,1.02,us,us10002m7q,2015-06-28T23:25:15.493Z,"72km E of Karakenja, Tajikistan",earthquake
2015-06-28T15:21:12.570Z,82.6319,118.9978,10,4.4,mb,,111,15.081,0.66,us,us10002m7r,2015-06-28T23:23:40.742Z,North of Severnaya Zemlya,earthquake
2015-06-28T15:01:28.420Z,38.8336678,-122.8079987,2.78,0.3,md,9,104,0.01039,0.02,nc,nc72473471,2015-06-28T15:03:02.270Z,"7km W of Cobb, California",earthquake
2015-06-28T14:53:23.480Z,38.8336678,-122.8085022,2.89,1.43,md,26,45,0.01033,0.02,nc,nc72473456,2015-06-28T14:54:57.210Z,"7km W of Cobb, California",earthquake
2015-06-28T14:48:03.060Z,46.2001667,-122.1773333,4,0.88,md,8,87,0.009215,0.09,uw,uw61035387,2015-06-28T17:14:00.790Z,"38km NNE of Amboy, Washington",earthquake
2015-06-28T14:44:19.200Z,-18.158,-178.4198,623.29,4.4,mb,,86,3.382,0.91,us,us10002m7j,2015-06-28T22:47:01.936Z,"277km N of Ndoi Island, Fiji",earthquake
2015-06-28T14:37:15.290Z,36.293,-97.5156,5,3.4,mb_lg,,85,0.432,0.28,us,us10002m7g,2015-06-29T03:55:38.092Z,"20km W of Perry, Oklahoma",earthquake
2015-06-28T14:32:29.700Z,32.7325,-115.492,4.622,1.56,ml,12,181,0.082,0.19,ci,ci37192951,2015-06-28T14:36:30.415Z,"4km E of Heber, California",earthquake
